序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
678,安全工程师,数据安全架构师,35-60k,北京,3-5年-统招本科-架构设计-数据治理-汽车领域-数据安全-车联网,3-5年-统招本科-架构设计-数据治理-汽车领域-数据安全-车联网,某国内大型整车制造公司,整车制造-融资未公开-5000-10000人,北京,整车制造-融资未公开-5000-10000人,,
679,安全工程师,安全技术总监（数据安全方向）,30-40k,北京,经验不限-硕士,经验不限-硕士,某北京知名公司,计算机软件-A轮-1000-2000人,北京,计算机软件-A轮-1000-2000人,,
680,安全工程师,数据安全主管,18-20k,北京-海淀区,5-10年-硕士-DBA-数据安全-安全运维-网络安全运维,5-10年-硕士-DBA-数据安全-安全运维-网络安全运维,信元公众信息发展有限责任公司,运营商/增值服务-100-499人,北京-海淀区,运营商/增值服务-100-499人,"职责描述:
1、根据数据安全、个人隐私等国家和行业法规、政策及相关标准，制定监管合规方案和细则，保证企业合规、平稳运行:
2、完善企业隐私保护的制度流程、技术体系等，面向企业开展合规宣导、风险识别、业务改进以及事后评估，推动数据隐私保护:
3、建立良好的沟通协作机制，为企业提供隐私合规咨询，推进数据治理实施方案制定及落地，支持各类数据和隐私相关审查和认证等:
4、结合国内与国际个人信息保护与隐私监管体系行业实践，例如GDPR，《网络安全法》《数据安全法》《个人信息保护法》等，建立隐私保护体系，包括隐私保护技术方案、流程制度等:
5、对全企业内涉处理的业务实施合规评审，把控业务的隐私合规风险:
6、参与企业对外数据接口的安全审核、对数据安全风险的监控和安全事件应急响应:
7、负责数据安全产品的监控、流程优化及推广，结合各业务实际情况提供有效的数据安全管理解决方案，提升企业数据安全管控能力及成熟度。
","任职要求:
1、在个人信息保护、数据跨境、隐私风险运营等领域有相关大型集团或跨国项目工作经验；
2、熟悉数据安全生命周期、数据治理、个人隐私保护、GDPR、大数据安全、CCPA者优先;
3、数据安全(包括数据安全技术、产品、流程)隐私保护 (包括隐私保护标准、技术方案、评审)、合规与审计 (合规认证、审计、培训) 领域比较精通；
4、能够独立的阅读英文资料，能独立的第一时间获取到行业最新技术栈动态；
5、具有良好的跨组织协调能力和团队意识、沟通能力和自我驱动力；
6、硕士优先，5年以上相关经验。
"
681,安全工程师,数据安全,35-40k,深圳,5-10年-统招本科-数据安全-安全合规-风险管理,5-10年-统招本科-数据安全-安全合规-风险管理,某深圳大型电子商务公司,电子商务-D轮及以上-5000-10000人,深圳,电子商务-D轮及以上-5000-10000人,"1、负责数据安全风险预防工作，把数据安全管控要求制度化、流程化，并通过宣传教育、考试等方式，提升员工的数据安全意识；
2、负责数据安全合规化运营(海外、国内)；
3、负责数据安全事件运营，对数据安全事件进行应急响应，建立完善的协同流程，进行迅速的风险定位与止血，改进优化及事后评估；
4、推动数据安全专项风险的治理（数据类应用权限管理的统一集中、数据权限安全治理、外包安全管理）。
","任职资格:
1、3年以上数据安全及安全合规相关工作经验；
2、熟悉风险管理思路，针对数据风险有丰富的实践，有数据敏感度，有大型企业信息安全管理及落地实施的工作经验；
3、熟悉数据安全领域的相关个人信息保护相关国内外标准及政策法规；
4、工作态度严谨，风险意识强，关注细节，有较强的发现、独立分析及解决问题的能力，良好的总结表达、沟通及影响力；
5、有较强的责任心，执行力强，有良好的沟通及团队协作能力，较好主动学习能力。"
682,安全工程师,数据安全合规咨询顾问,15-20k,北京-朝阳区,1-3年-本科-GDPR-数据安全,1-3年-本科-GDPR-数据安全,普华永道中天会计师事务所(特殊普通合伙),专业技术服务-10000人以上,北京-朝阳区,专业技术服务-10000人以上,"工作职责
1.	负责跟踪国内外数据合规相关监管要求，并解读为企业合规操作指南；
2.	负责收集、梳理客户的数据安全合规需求，结合行业实践提供数据安全咨询服务，包括但不限于数据安全分级分类、数据资产风险评估、数据安全合规评测、数据安全管理体系等；
3.	负责数据安全咨询服务项目的交付工作，包括但不限于对客户业务合规现状进行调研，识别合规差距及风险，设计数据合规管理体系流程文件、撰写数据安全评估报告、实施数据安全培训工作等。

","任职要求
1.	熟悉国内外信息安全、数据安全、隐私等相关法规、标准及实践，熟悉不同业务场景中的网络安全合规需求；
2.	信息安全、计算机、软件工程、信息化管理或相关专业本科及以上学历者优先；
3.	两年以上数据安全合规经验，汽车行业、互联网行业背景优先；
4.	具备主动思考能力，有较强的学习能力，逻辑思维能力强；
5.	具备较强的沟通表达能力、良好的团队合作能力；
6.	具备CISSP、CISP 、CISA、ISO等证书优先；

"
683,安全工程师,数据安全工程师---信息安全 (MJ000650),15-25k,上海-闵行区,1-3年-本科-数据安全-DBA-安全运维-信息安全运维,1-3年-本科-数据安全-DBA-安全运维-信息安全运维,锅圈食品(上海)股份有限公司,批发/零售-D轮-2000-5000人,上海-闵行区,批发/零售-D轮-2000-5000人,"岗位职责：
1. 负责数据安全体系搭建和持续运营，根据内外部需求制定、修订公司数据安全制度、标准及策略。
2. 负责定期开展数据安全风险评估工作，识别各业务场景及核心产品存在的数据安全风险，提供解决方案，推动跟踪整改有效落地。
3. 参与核心业务产品版本迭代的需求评审及技术评审，评估数据处理安全风险，提供整改建议，降低后期改造成本。
4. 负责为公司内部员工及外部客户做数据安全相关的专题培训，需录制线上课程。

","任职要求：
1. 本科及以上学历，2年以上数据安全相关工作经验。
2. 熟悉个人信息保护、数据安全相关政策、标准和规范，了解数据安全能力成熟度模型，具有较丰富的数据安全风险和防御能力评估经验。
3. 熟悉数据安全治理体系和相关技术基本原理，如数据分类分级原则、安全管控策略、数据加密脱敏、数据匿名化等，应具备该领域的方案设计和推动实施经验。
4. 具备较强的学习能力、沟通能力以及团队合作意识，具有良好敬业精神和职业道德，无黑灰产背景和不良记录。具备CISSP、CISA、CISM、DPO等相关安全证书优先
5. 熟悉算法安全评估及审核流程，有实施经验的优先。"
684,安全工程师,安全技术总监（数据安全方向）,60-80k,北京,10年以上-硕士,10年以上-硕士,某北京大型互联网公司,互联网-不需要融资-10000人以上,北京,互联网-不需要融资-10000人以上,,
685,安全工程师,数据安全工程师,25-45k·14薪,深圳,5-10年-学历不限-GDPR-数据安全,5-10年-学历不限-GDPR-数据安全,某深圳大型电子商务公司,电子商务-D轮及以上-5000-10000人,深圳,电子商务-D轮及以上-5000-10000人,"工作职责:
1、负责数据安全风险预防工作，把数据安全管控要求制度化、流程化，并通过宣传教育、考试等方式，提升员工的数据安全意识；
2、负责数据安全合规化运营(海外、国内)；
3、负责数据安全事件运营，对数据安全事件进行应急响应，建立完善的协同流程，进行迅速的风险定位与止血，改进优化及事后评估；
4、推动数据安全专项风险的治理（数据类应用权限管理的统一集中、数据权限安全治理、外包安全管理）。

","任职资格:
1、3年以上数据安全及安全合规相关工作经验；
2、熟悉风险管理思路，针对数据风险有丰富的实践，有数据敏感度，有大型企业信息安全管理及落地实施的工作经验；
3、熟悉数据安全领域的相关个人信息保护相关国内外标准及政策法规；
4、工作态度严谨，风险意识强，关注细节，有较强的发现、独立分析及解决问题的能力，良好的总结表达、沟通及影响力；
5、有较强的责任心，执行力强，有良好的沟通及团队协作能力，较好主动学习能力；

"
686,安全工程师,数据安全合规咨询顾问/高级顾问,15-20k,北京-朝阳区,3-5年-统招本科,3-5年-统招本科,普华永道中天会计师事务所(特殊普通合伙),专业技术服务-10000人以上,北京-朝阳区,专业技术服务-10000人以上,"工作职责
1.	负责跟踪国内外数据合规相关监管要求，并解读为企业合规操作指南；
2.	负责收集、梳理客户的数据安全合规需求，结合行业实践提供数据安全咨询服务，包括但不限于数据安全分级分类、数据资产风险评估、数据安全合规评测、数据安全管理体系等；
3.	负责数据安全咨询服务项目的交付工作，包括但不限于对客户业务合规现状进行调研，识别合规差距及风险，设计数据合规管理体系流程文件、撰写数据安全评估报告、实施数据安全培训工作等。




","任职要求
1.	全日制统招本科或以上学历，熟悉国内外信息安全、数据安全、隐私等相关法规、标准及最佳实践，熟悉不同业务场景中的网络安全合规需求；
2.	信息安全、计算机、软件工程、信息化管理或相关专业本科及以上学历者优先；
3.	两年以上数据安全合规经验，汽车行业、互联网行业背景优先；
4.	具备主动思考能力，有较强的学习能力，逻辑思维能力强；
5.	具备较强的沟通表达能力、良好的团队合作能力；
6.	具备CISSP、CISP 、CISA、ISO等证书优先；


"
687,安全工程师,数据安全治理专家,25-50k·16薪,北京-海淀区,一年以下-学历不限-数据安全-大数据领域-SQL-Python,一年以下-学历不限-数据安全-大数据领域-SQL-Python,快手,互联网-港股上市-10000人以上,北京-海淀区,互联网-港股上市-10000人以上,"职位描述：1、负责公司数据安全治理，整体制定公司数据安全管理框架及职能；
2、负责深入了解公司数据安全现状，识别数据使用场景，评估数据安全风险，并结合行业最佳实践，给出可行的解决方案；
3、负责完成部门数据安全技术需求设计，协调研发团队完成系统化能力建设，并推动相关方进行落地；
4、在公司范围内进行数据安全培训，提升员工数据安全意识。 
 ","任职要求：1、信息安全或计算机相关专业，大学本科及以上学历； 
2、3-5年以上信息安全相关经验，有数据安全相关经验优先；
3、逻辑思维、沟通表达及项目管理能力强，对数据敏感，有较强的学习能力和创新思维；
4、熟悉数据安全行业发展现状，具有大数据平台安全、账号及权限管理、UEBA、系统/产品研发过程中的一个方面以上的数据安全治理经验；
5、熟悉Python、SQL等主流编程语言能力，以及FastAPI、Django、Ant Design等前后端框架优先；
6、优先考虑CISA／CISSP资质；
7、优先考虑具备良好的中英文能力。"
688,安全工程师,数据安全专家,50-70k·15薪,深圳-南山区,10年以上-统招本科,10年以上-统招本科,顺丰科技,互联网-2000-5000人,深圳-南山区,互联网-2000-5000人,"岗位职责：
1、负责数据安全管理策略、标准和技术框架制定和建设，并在集团各业务组织和子公司推动落地；
2、负责数据安全防护和运营体系建设，开展数据安全风险的识别和治理，结合业务特点和内外部需求建设数据安全技术能力，并联合业务和IT部门推动落地，开展常态化数据安全运营，监测和_x0008_处置数据安全风险和事件；
2、负责数据合规体系建设，联合法务合规团队，建设满足国内和海外数据合规能力，落实监管要求，支撑业务的拓展。


","任职要求
1、大型集团公司和跨国公司数据安全合规和技术实践经验；
2、精通数据全生命周期和多场景(包括但不限于生产网、办公网、大数据等)的数据安全技术和方案；
3、精通数据安全典型技术的原理和使用，如KMS、脱敏、DLP、大数据平台数据安全等。"
689,安全工程师,数据安全治理产品架构师,30-50k,北京-西城区,5-10年-本科-数据治理-通信领域-大数据领域,5-10年-本科-数据治理-通信领域-大数据领域,长威信息科技发展股份有限公司,计算机软件-A轮-1000-2000人,北京-西城区,计算机软件-A轮-1000-2000人,"岗位职责：
1、负责数据安全治理解决方案研究，包括数据治理体系框架，数据标准、数据质量、数据架构与模型、元数据等；
2、跟进数据安全行业发展和监管政策趋势，挖掘数据安全客户需求，参与行业数据安全业务策划；
3、负责各类数据安全管理平台/工具调研、业务模型提炼，客户需求转化产品；
4、负责数据安全治理标准研究并结合项目经验转化产品；
5、负责数据安全治理重大服务项目的支撑。
","岗位要求：
1、本科及以上学历，大数据、计算机、信息安全等相关专业；
2、8年及以上数据安全或数据治理领域的工作经验，具备金融、运营商、政务、互联网至少一个行业的背景；
3、熟悉数据安全治理体系和数据安全领域相关知识，比如，数据分类分级、安全管控策略、数据加解密、4A、DLP、数据安全审计等，具备该领域方案设计和推动实施经验；
4、熟悉大数据相关技术及隐私技术者优先，如Kafka、Hadoop、Hive、HBase、Ranger、差分隐私、同态加密、K-匿名、去标识化等，有生产实践经验者优先；
5、了解海外隐私保护法律法规、标准规范者优先，比如EU GDPR/US CCPA/SG PDPA等；
6、具备良好项目管理能力、风险解决推动能力、沟通能力、自学能力以及英语听说读写的能力。"
690,安全工程师,控股集团-数据安全专家-钉钉,10-20k,杭州,经验不限-本科,经验不限-本科,阿里巴巴集团,互联网-港股上市-10000人以上,杭州,互联网-港股上市-10000人以上,,
691,安全工程师,数据安全专家,55-75k·15薪,深圳,经验不限-本科-数据安全,经验不限-本科-数据安全,某上海大型交通物流运输公司,货运/物流/仓储-融资未公开-10000人以上,深圳,货运/物流/仓储-融资未公开-10000人以上,"岗位职责:
1、负责数据安全管理策略、标准规范和技术框架，并在集团各业务组织和子公司推动落地;
2、负责公司数据安全防护和运营体系建设，开展数据安全风险的识别和治理，结合业务特点和内外部需求建设数据安全技术能力，并联合业务和IT部门推动落地，开展常态化数据安全运营，监测和响应数据安全风险和事件;
3、负责数据合规体系建设，联合法务合规团队，建设满足国内和海外数据合规能力，支撑业务的拓展;

","任职要求:
1、大型集团公司和跨国公司数据安全合规和技术实践经验
2、精通数据全生命周期和多场景(包括但不限于生产网、办公网、大数据等)的数据安全技术和方案;
3、精通数据安全典型技术的原理和使用，如KMS、脱敏、DLP、大数据平台数据安全等。"
692,安全工程师,数据安全解决方案工程师-北京,28-35k·17薪,北京-东城区,5-10年-统招本科,5-10年-统招本科,某北京大型计算机软件公司,计算机软件-融资未公开-2000-5000人,北京-东城区,计算机软件-融资未公开-2000-5000人,"数据安全解决方案工程师-北京
数据智能事业部	安全合规部		
解决方案	安全方向
岗位职责
1、设计编写各行业不同场景下数据安全相关解决方案，指导条线解决方案人员进行行业化定制；
2、熟悉数据安全分析技术、数据资产梳理与分类分级、数据加密、数据脱敏、数据库访问控制、数据防泄漏、零信任等相关技术及业内先进产品，输出解决方案、竞品分析沙盘，负责内部培训、外部宣讲等工作；
3、挖掘各类行业客户数据安全需求，指导销售人员进行客户需求引导和项目运作，能够独立完成客户交流汇报、需求分析、方案编写、招投标编写等工作；
4、收集整理数据安全相关政策法规、标准规范，进行深入解读，结合实际客户需求和技术发展趋势，梳理产品研发和安全服务需求，配合产品线优化完善现有产品及服务能力。
","任职要求
1、大学本科及以上学历，计算机相关专业；
2、了解业界主流数据安全技术、数据安全治理方法和流程、大数据技术框架及安全机制；
3、有数据安全体系等相关项目的整体规划、方案设计、技术交流、招投标工作经验；
4、有信息安全体系规划、数据安全治理、数据全生命周期安全防护咨询经验者优先；
5、具备团队合作精神，积极的工作态度和较强的责任心，良好的沟通和学习能力。"
693,安全工程师,数据安全工程师,50-70k,深圳-南山区,5-10年-本科-数据安全,5-10年-本科-数据安全,某深圳大型互联网公司,互联网-融资未公开-2000-5000人,深圳-南山区,互联网-融资未公开-2000-5000人,"数据安全高级工程师

偏数据安全 数据规划

工作职责：
1、负责集团数据安全技术体系规划、建设和运营工作。建设覆盖数据全生命周期的数据安全管控和运营能力工具、流程和技术；
2、负责数据合规工作的落地推广，联合法务合规与业务团队持续提升数据分级分类和数据合规水平；
3、负责集团生产办公系统的数据安全架构设计和评估，推动数据安全方案在业务侧落地。
","岗位要求：
1、熟悉数据安全生命周期各环节技术，并有实际业务落地经验；
2、熟悉混合云、大数据平台环境的数据安全架构、权限管理、加密和脱敏等技术；
3、5年以上跨国企业、集团企业的数据安全工作经验。"
694,安全工程师,数据安全专家,35-45k,北京-朝阳区,5-10年-统招本科-安全专家-数据安全-银行数据安全-国标行标-数据加密,5-10年-统招本科-安全专家-数据安全-银行数据安全-国标行标-数据加密,法本信息,互联网-已上市-10000人以上,北京-朝阳区,互联网-已上市-10000人以上,"岗位职责:
1、有中大型银行的数据安全评估项目经验。（*重要）
2、负责数据安全管理相关体系、策略、制度的建设与落实，特别是个人隐私信息的保护
3、解读外部数据安全相关要求，制定方案并组织部门内部落实
4、了解最新的数据安全相关技术趋势、跟踪数据安全动态，推动数据安全管理工作
5、统筹数据安全工具或平台建设，设计或评审相关工具或平台的技术方案并推动落地
","任职要求:
1、全日制本科及以上学历，信息安全、计算机等相关专业优先，优秀者可适当放宽
2、具备三年以上数据安全相关工作经验，拥有丰富的银行数据安全工作经验者优先
3、熟悉国内外个人隐私保护、数据安全相关法律法规、国标行标，熟悉数据加密，数据脱敏等数据安全相关技术
4、对数据有全面的认识，了解数据架构、数据治理、数据建模等相关内容
5、具备责任心和团队意识，抗压能力强，具有较强的分析问题和解决问题能力，以及良好的协调沟通能力"
695,安全工程师,数据安全专家,22-30k,北京-朝阳区,5-10年-本科-数据安全,5-10年-本科-数据安全,京北方信息,互联网-其他股票市场上市-10000人以上,北京-朝阳区,互联网-其他股票市场上市-10000人以上,"1、负责数据安全管理相关体系、策略、制度的建设与落实，特别是个人隐私信息的保护
2、解读外部数据安全相关要求，制定方案并组织部门内部落实
3、负责数据安全相关技术规范的制定与推动执行
4、了解最新的数据安全相关技术趋势、跟踪数据安全动态，推动数据安全管理工作
5、统筹数据安全工具或平台建设，设计或评审相关工具或平台的技术方案并推动落地
","任职要求:
1、全日制本科及以上学历，信息安全、计算机相关专业，原则上不超过35周岁，优秀者可适当放宽
2、具备三年以上数据安全相关工作经验，拥有丰富的银行数据安全工作经验者优先
3、熟悉国内外个人隐私保护、数据安全相关法律法规、国标行标，熟悉数据加密，数据脱敏等数据安全相关技术
4、对数据有全面的认识，了解数据架构、数据治理、数据建模等相关内容
5、具备责任心和团队意识，抗压能力强，具有较强的分析问题和解决问题能力，以及良好的协调沟通能力 "
696,安全工程师,数据安全高级经理,30-40k,深圳,3-5年-本科-数据安全-DBA-信息安全运维,3-5年-本科-数据安全-DBA-信息安全运维,递四方,电子商务-5000-10000人,深圳,电子商务-5000-10000人,"职责描述：工作职责
1、负责数据安全风险预防工作，把数据安全管控要求制度化、流程化，并通过宣传教育、考试等方式，提升员工的数据安全意识；
 2、负责数据安全合规化运营(海外、国内)； 
3、负责数据安全事件运营，对数据安全事件进行应急响应，建立完善的协同流程，进行迅速的风险定位与止血，改进优化及事后评估；
 4、推动数据安全专项风险的治理（数据类应用权限管理的统一集中、数据权限安全治理、外包安全管理）。

","任职资格
1、3年以上数据安全及安全运营相关工作经验；
2、熟悉风险管理思路，针对数据风险有丰富的实践，有数据敏感度，有大型企业信息安全管理及落地实施的工作经验； 
3、熟悉数据安全领域的相关个人信息保护相关国内外标准及政策法规；
4、工作态度严谨，风险意识强，关注细节，有较强的发现、独立分析及解决问题的能力，良好的总结表达、沟通及影响力；
5、有较强的责任心，执行力强，有良好的沟通及团队协作能力，较好主动学习能力。"
697,安全工程师,数据安全专家,30-40k·15薪,深圳,3-5年-统招本科,3-5年-统招本科,某深圳大型电子商务公司,电子商务-D轮及以上-5000-10000人,深圳,电子商务-D轮及以上-5000-10000人,"工作职责:
1、负责数据安全风险预防工作，把数据安全管控要求制度化、流程化，并通过宣传教育、考试等方式，提升员工的数据安全意识；
2、负责数据安全合规化运营(海外、国内)；
3、负责数据安全事件运营，对数据安全事件进行应急响应，建立完善的协同流程，进行迅速的风险定位与止血，改进优化及事后评估；
4、推动数据安全专项风险的治理（数据类应用权限管理的统一集中、数据权限安全治理、外包安全管理）。
","任职资格:
1、3年以上数据安全及安全合规相关工作经验；
2、熟悉风险管理思路，针对数据风险有丰富的实践，有数据敏感度，有大型企业信息安全管理及落地实施的工作经验；
3、熟悉数据安全领域的相关个人信息保护相关国内外标准及政策法规；
4、工作态度严谨，风险意识强，关注细节，有较强的发现、独立分析及解决问题的能力，良好的总结表达、沟通及影响力；
5、有较强的责任心，执行力强，有良好的沟通及团队协作能力，较好主动学习能力；"
698,安全工程师,数据安全工程师,15-20k,北京-昌平区,3-5年-大专-数据安全-网络安全,3-5年-大专-数据安全-网络安全,中海油信息科技有限公司北京分公司,IT服务-融资未公开-100-499人,北京-昌平区,IT服务-融资未公开-100-499人,,
699,安全工程师,数据安全项目经理,15-28k·18薪,广州-海珠区,5-10年-统招本科-软件行业-数据分析-信息化项目-流程管理-项目管理师-PMP-PMP项目管理认证,5-10年-统招本科-软件行业-数据分析-信息化项目-流程管理-项目管理师-PMP-PMP项目管理认证,联通(广东)产业互联网有限公司,互联网-1000-2000人,广州-海珠区,互联网-1000-2000人,"岗位职责
1、数据安全体系建设，参考业内数据安全建设标准，结合业务实际情况，建立符合业务需求/客户需求的数据安全体系与风险解决方案；
2、负责数据安全项目售前交接到项目终验的全过程管理；
3、理解公司商业模式和业务流程，对业务中的风险和当前管控水位进行全面、客观、合理的梳理和评估；
4、负责数据安全运营数据的沉淀，通过数据化、产品化的方法，优化运营工具，提升运营效率，赋能各业务团队；
5、负责数据安全事件运营，对数据安全事件进行应急响应，建立完善的协同流程，进行迅速的风险定位与止血，改进优化及事后评估。

","任职资格
1、本科及以上学历，有5年以上数据安全及相关安全领域经验，了解数据安全相关法律法规及标准；
2、具备优秀的项目管理能力，具备流程优化思路、良好的沟通能力、跨团队协调能力，能独立带领团队进行项目全周期管理；
 3、有甲方工作经验，掌握风险识别、分析、研判、管控的技能，并有良好的业务感知和理解能力；
4、学习能力强，具有较强的分析问题和快速解决问题的能力；风险意识敏锐，并有业务理解和研判能力，能够适应快速变化的企业环境。
5、良好的文档撰写和整理能力；
6、具备5年以上的大中型项目实施团队管理经验；
7、拥有CISP、PMP或信息系统项目管理师等证书。
"
700,安全工程师,数据安全,30-35k,深圳,3-5年-统招本科-数据安全-安全合规-风险管理-数据敏感-风险的治理,3-5年-统招本科-数据安全-安全合规-风险管理-数据敏感-风险的治理,某深圳大型电子商务公司,电子商务-D轮及以上-5000-10000人,深圳,电子商务-D轮及以上-5000-10000人,"工作职责:
1、负责数据安全风险预防工作，把数据安全管控要求制度化、流程化，并通过宣传教育、考试等方式，提升员工的数据安全意识；
2、负责数据安全合规化运营(海外、国内)；
3、负责数据安全事件运营，对数据安全事件进行应急响应，建立完善的协同流程，进行迅速的风险定位与止血，改进优化及事后评估；
4、推动数据安全专项风险的治理（数据类应用权限管理的统一集中、数据权限安全治理、外包安全管理）。

","任职资格:
1、3年以上数据安全及安全合规相关工作经验；
2、熟悉风险管理思路，针对数据风险有丰富的实践，有数据敏感度，有大型企业信息安全管理及落地实施的工作经验；
3、熟悉数据安全领域的相关个人信息保护相关国内外标准及政策法规；
4、工作态度严谨，风险意识强，关注细节，有较强的发现、独立分析及解决问题的能力，良好的总结表达、沟通及影响力；
5、有较强的责任心，执行力强，有良好的沟通及团队协作能力，较好主动学习能力；"
701,安全工程师,高级数据安全咨询顾问（BJ0001）,20-40k,北京-海淀区,5-10年-本科-解决方案-IT咨询-售前技术支持,5-10年-本科-解决方案-IT咨询-售前技术支持,明朝万达,计算机软件-其他-100-499人,北京-海淀区,计算机软件-其他-100-499人,"工作职责：
1、负责围绕隐私保护、数据安全相关的数据安全治理体系方案及技术研究；
2、面向金融、政府、工业互联网/车联网等重点行业等数据安全应用场景，配合销售人员进行售前咨询、技术支持，引导客户需求并编写安全解决方案；
3、负责解决方案涉及产品规划的需求传导与成果检验；
4、参与行业联盟组织的数据安全相关标准规范、白皮书编制；
5、参与数据安全相关行业重点创新课题的研究和申报工作。
","任职要求：
1、计算机相关专业统招本科及以上学历，硕士以上学历优先，具备至少三年以上信息安全解决方案设计和咨询经验；
2、熟练掌握数据安全有关的密码学、网络协议、信息安全风险评估专业知识；
3、熟悉IS2007\IS038505\DSMM\GDPR等国内外数据安全管理及技术体系；
4、熟悉常见的数据安全、网络安全产品能力，了解主流厂商的整体安全解决方案；
5、熟悉大数据架构，了解大数据安全相关技术；
6、具备较强的文字功底和表达能力、客户交流能力、需求挖掘能力和方案设计能力；
7、具备CISP、CISSP等认证资质者优先考虑；
8、具备数据安全治理、数据隐私计算、工业互联网安全方案经验者优先考虑。
"
702,安全工程师,产品经理（数据安全）(J11834),20-30k·15薪,北京-海淀区,3-5年-本科-数据安全,3-5年-本科-数据安全,启明星辰集团,互联网-沪深A股上市-2000-5000人,北京-海淀区,互联网-沪深A股上市-2000-5000人,"职责描述：
1、负责公司数据安全产品的需求分析、产品规划和设计，推进和跟踪产品需求落地。
2、参与数据治理、数据管理、数据安全的功能规划，完善数据平台功能，持续推进平台使用率的提升。
3、参与用户调研，根据用户需求规划产品新特性，独立输出PRD、产品设计原型、产品需求文档并组织评审。 
4、负责编写及更新产品及解决方案的主打胶片、白皮书、一指禅等营销素材； 
5、负责对销售、技术人员进行产品知识及技能培训。针对重点行业标杆项目进行支持，协助进行售前、测试、实施的支持工作。 
6、分析数据安全事件和行业动向，挖掘数据安全需求，持续国内外数据安全厂商竞品调研，设计输出具有竞争力的产品功能。
","任职要求：
3、1、2年以上的数据安全（或网络安全）产品经验，掌握产品规划、需求分析、产品原型设计及PRD撰写、产品运营管理等具体的工作方法。 
2、具备严谨的逻辑思维和创新能力，注重关键决策与产品细节的平衡，对于需求有效评估与产品设计。 
3、具备良好的口头沟通与书面表达能力，可以有效的和客户沟通，了解客户痛点，并转换产品需求/解决方案落地实施。 
4、高保真原型图设计经验（Axure、墨刀、sketch、PPT等不限）。 
5、具备用户导向的意识，能挖掘客户需求背后的需求。 
6、能适应不定期出差。 
7、思路清晰有条理，善于学习，思考，耐得住性子经得起挫折。 
优先条件： 
1、参与过数据安全领域相关标准、指南、规范的制定或解读。
2、有良好的业务理解洞察能力，能够横向协同，跨界整合资源，有效结合业务和技术创新，形成完整的数据平台解决方案； 
3、有数据治理、数据安全治理工作或数据中台建设经验，具备敏感数据识别、数据风险评估、数据防泄漏、数据脱敏等方向数据安全产品的需求调研、产品规划、设计与管理工作经验。
4、熟悉大数据相关技术，如大数据平台、数据湖、数据治理等，有相关产品设计经验。"
703,安全工程师,数据安全专家,35-45k·13薪,深圳,3-5年-学历不限,3-5年-学历不限,某深圳大型电子商务公司,电子商务-D轮及以上-5000-10000人,深圳,电子商务-D轮及以上-5000-10000人,"职位描述：工作职责:
1、负责数据安全风险预防工作，把数据安全管控要求制度化、流程化，并通过宣传教育、考试等方式，提升员工的数据安全意识；
2、负责数据安全合规化运营(海外、国内)；
3、负责数据安全事件运营，对数据安全事件进行应急响应，建立完善的协同流程，进行迅速的风险定位与止血，改进优化及事后评估；
4、推动数据安全专项风险的治理（数据类应用权限管理的统一集中、数据权限安全治理、外包安全管理）。
","任职资格:
1、3年以上数据安全及安全合规相关工作经验；
2、熟悉风险管理思路，针对数据风险有丰富的实践，有数据敏感度，有大型企业信息安全管理及落地实施的工作经验；
3、熟悉数据安全领域的相关个人信息保护相关国内外标准及政策法规；
4、工作态度严谨，风险意识强，关注细节，有较强的发现、独立分析及解决问题的能力，良好的总结表达、沟通及影响力；
5、有较强的责任心，执行力强，有良好的沟通及团队协作能力，较好主动学习能力；
"
704,安全工程师,数据安全治理产品架构师,20-30k,福州-闽侯县,5-10年-本科-数据治理-通信领域-大数据领域,5-10年-本科-数据治理-通信领域-大数据领域,长威信息科技发展股份有限公司,计算机软件-A轮-1000-2000人,福州-闽侯县,计算机软件-A轮-1000-2000人,"岗位职责：
1、负责数据安全治理解决方案研究，包括数据治理体系框架，数据标准、数据质量、数据架构与模型、元数据等；
2、跟进数据安全行业发展和监管政策趋势，挖掘数据安全客户需求，参与行业数据安全业务策划；
3、负责各类数据安全管理平台/工具调研、业务模型提炼，客户需求转化产品；
4、负责数据安全治理标准研究并结合项目经验转化产品；
5、负责数据安全治理重大服务项目的支撑。
","岗位要求：
1、本科及以上学历，大数据、计算机、信息安全等相关专业；
2、8年及以上数据安全或数据治理领域的工作经验，具备金融、运营商、政务、互联网至少一个行业的背景；
3、熟悉数据安全治理体系和数据安全领域相关知识，比如，数据分类分级、安全管控策略、数据加解密、4A、DLP、数据安全审计等，具备该领域方案设计和推动实施经验；
4、熟悉大数据相关技术及隐私技术者优先，如Kafka、Hadoop、Hive、HBase、Ranger、差分隐私、同态加密、K-匿名、去标识化等，有生产实践经验者优先；
5、了解海外隐私保护法律法规、标准规范者优先，比如EU GDPR/US CCPA/SG PDPA等；
6、具备良好项目管理能力、风险解决推动能力、沟通能力、自学能力以及英语听说读写的能力。"
