序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
225,嵌入式软件工程师,内窥镜FPGA工程师,11-22k,青岛,经验不限-本科-verilog-vhdl,经验不限-本科-verilog-vhdl,海信医疗,医疗器械-500-999人,青岛,医疗器械-500-999人,,
226,嵌入式软件工程师,fpga高级工程师,15-30k·13薪,北京-海淀区,3-5年-本科-verilog-vhdl-modelsim-vivado-ise,3-5年-本科-verilog-vhdl-modelsim-vivado-ise,欣博电子,电子/半导体/集成电路-50-99人,北京-海淀区,电子/半导体/集成电路-50-99人,"职责描述：
1. 负责芯片代码的FPGA移植及仿真、调试；
2. 开发FPGA验证环境和测试用例；
3. 负责与FPGA相关的集成测试、协助系统联调工作；
4. FPGA的资源及时序优化，分析并解决开发过程中的问题。

","任职要求：
1、通信工程、电子信息技术、微电子、自动化等相关专业，本科需要5年工作经验，硕士3年以上工作经验
2、负责FPGA调试，资源优化与时序优化；
3、负责编写开发过程中的各种技术文档；
4、熟悉FPGA架构，了解常见的接口，如I2C,I2S,UART,SPI,存储器控制总线等；
5、精通Verilog/VHDL语言，熟悉FPGA开发流程与开发工具；
6、配合软、硬件设计人员完成相关任务目标,5年以上FPGA开发经验；
7、具有良好的代码风格，熟悉常用FPGA芯片（Xilinx, Altera,Lattice）开发及设计流程；
8、有高速FPGA调试经验和硬件电路调试经验，掌握常用仪器仪表的使用方法；
9、精通modelsim, Synplify，ISE，VIVADO等EDA工具；
10、工作耐心细致，有强烈的责任心，具有良好的沟通能力和团队合作精神。"
227,嵌入式软件工程师,fpga开发工程师,25-40k·14薪,上海,3-5年-本科-verilog-modelsim-vivado,3-5年-本科-verilog-modelsim-vivado,上海循态信息科技有限公司,通信设备-A轮-50-99人,上海,通信设备-A轮-50-99人,"
岗位职责:
1）参与本公司产品的项目需求分析，将产品需求转化为FPGA设计需求；
2）参与FPGA逻辑架构设计，资源预估及选片，编写FPGA需求文档、设计文档、仿真及验证文档；
3）编写RTL和Testbench代码，逻辑仿真；
4）逻辑综合以及静态时序分析；
5）协同软硬件开发工程师进行板卡调试和系统联调。

","任职要求:
1）3年以上FPGA开发经验，经历过完整的FPGA项目开发流程；
2）熟悉计算机体系结构，了解通信和网络系统基本原理；
2）熟悉Intel或Xilinx系列FPGA器件结构及所含资源，熟练使用Quartus或Vivado；
3）熟练使用Verilog编写代码，熟练使用ModelSim或者其他仿真工具；
4）熟悉各类FPGA约束，熟练使用各种合理手段使FPGA时序收敛；
5）熟悉FPGA调试手段和方法，有FPGA板卡调试经验；
6）具备良好的理解沟通能力以及英语阅读能力；
7）具备一定的抗压能力。

"
228,嵌入式软件工程师,高级fpga开发工程师,25-35k·13薪,苏州-工业园区,3-5年-本科-FPGA开发-FPGA验证-Xilinx-Altera,3-5年-本科-FPGA开发-FPGA验证-Xilinx-Altera,深钛科技,电子/半导体/集成电路-融资未公开-1-49人,苏州-工业园区,电子/半导体/集成电路-融资未公开-1-49人,"职责描述：
1.根据前期评估进行FPGA选型及配合硬件平台的开发调试；
2.负责FPGA系统及算法架构设计、功能模块设计、逻辑编写、仿真、综合实现及时序检查；
3.负责FPGA中嵌入式系统的设计、程序编写、调试；
4.负责FPGA单板调试、FPGA与上位机系统调试；
5.FPGA逻辑资源及时序优化，以满足系统功能及性能需求；
6.完成方案文档、项目文档、产品、技术资料的设计整理和归档。

","任职要求：
1.全日制本科及以上学历，电子相关专业，3年以上一线FPGA工作经验；硕士优先。
2.精通Xilinx/Altera芯片开发环境及仿真调试工具，掌握Xilinx vivado及SDK环境、modelsim仿真软件，熟练使用A7/K7/Z7系列FPGA，熟练进行逻辑设计及嵌入式系统程序编写；
3.精通VerilogHDL语言和时序约束、时序分析、时序优化方法，掌握FPGA设计、开发流程和仿真技术，具有独立的FPGA编码、仿真、调试能力，熟练掌握C/C++等编程语言；
4.掌握常用接口开发：光纤、以太网、PCIe、USB3.0、MIPI、DDR3/4、UART、SPI、IIC，LVDS，DMA；
5.熟练使用示波器、电源、万用表等常用测试设备；
6.善于沟通，有主观能动性、责任心，善于团队合作；
7.有良好的英语水平，能够阅读英文技术资料。"
229,嵌入式软件工程师,高级FPGA工程师,薪资面议,苏州,3-5年-本科-verilog-vhdl,3-5年-本科-verilog-vhdl,苏州深浅优视智能科技有限公司,电子/半导体/集成电路-A轮-50-99人,苏州,电子/半导体/集成电路-A轮-50-99人,"职责描述：
1、FPGA器件功能评估;
2、根据项目需求FPGA选型;
3、编写FPGA代码及完成FPGA工程功能综合和实现;
4、板端FPGA硬件仿真和调试;
5、编写相关的技术文档。

","任职要求：
1、精通FPGA的开发流程，5年以上FPGA开发、调试经验；
2、精通 Verilog HDL/VHDL开发语言，熟悉Xilinx或Altera的FPGA产品架构；
3、具有用FPGA实现USB数据通信、数据传输、串行数据通信、错误处理、自我诊断、自我测试、数据重新打包、JTAG接口和基本的DSP等功能的丰富经验；
4、具有用FPGA实现内存控制器、千兆以太网收发器、定点和浮点操作、及各种SPI、I2C、以太网、XAUI和JTAG协议和标准接口的丰富经验；
5、具有利用设计需求书或其它规范书进行独立架构开发设计的能力；
6、熟练使用各种电子调试及分析工具，动手能力强，对设计出的产品进行前期的硬件调试，为量产提供作业指导书。
"
230,嵌入式软件工程师,高级FPGA开发工程师,18-30k·13薪,苏州,3-5年-硕士-FPGA,3-5年-硕士-FPGA,深钛科技,电子/半导体/集成电路-融资未公开-1-49人,苏州,电子/半导体/集成电路-融资未公开-1-49人,"职责描述：
1.根据前期评估进行FPGA选型及配合硬件平台的开发调试；
2.负责FPGA系统及算法架构设计、功能模块设计、逻辑编写、仿真、综合实现及时序检查；
3.负责FPGA中嵌入式系统的设计、程序编写、调试；
4.负责FPGA单板调试、FPGA与上位机系统调试；
5.FPGA逻辑资源及时序优化，以满足系统功能及性能需求；
6.完成方案文档、项目文档、产品、技术资料的设计整理和归档。

","任职要求：
1.硕士及以上学历，电子相关专业，3年以上一线FPGA工作经验；
2.精通Xilinx/Altera芯片开发环境及仿真调试工具，掌握Xilinx vivado及SDK环境、modelsim仿真软件，熟练使用A7/K7/Z7系列FPGA，熟练进行逻辑设计及嵌入式系统程序编写；
3.精通VerilogHDL语言和时序约束、时序分析、时序优化方法，掌握FPGA设计、开发流程和仿真技术，具有独立的FPGA编码、仿真、调试能力，熟练掌握C/C++等编程语言；
4.掌握常用接口开发：光纤、以太网、PCIe、USB3.0、MIPI、DDR3/4、UART、SPI、IIC，LVDS，DMA；
5.熟练使用示波器、电源、万用表等常用测试设备；
6.善于沟通，有主观能动性、责任心，善于团队合作；
7.有良好的英语水平，能够阅读英文技术资料。"
231,嵌入式软件工程师,FPGA专家,20-40k·14薪,成都,5-10年-统招本科-FPGA开发-逻辑设计-算法开发-Xilinx-FPGA-频谱分析仪,5-10年-统招本科-FPGA开发-逻辑设计-算法开发-Xilinx-FPGA-频谱分析仪,某大型半导体公司,电子设备-已上市-10000人以上,成都,电子设备-已上市-10000人以上,,
232,嵌入式软件工程师,FPGA工程师（红外、可见光图像处理） ,12-36k,重庆,5-10年-本科-verilog-vhdl-示波器,5-10年-本科-verilog-vhdl-示波器,重庆珠江光电科技有限公司,电子/半导体/集成电路-50-99人,重庆,电子/半导体/集成电路-50-99人,"职责描述：
1. 参与项目FPGA需求分析和FPGA顶层概要设计；
2.完成FPGA外围硬件电路的设计、验证工作；
3.完成FPGA代码编写、仿真、调试、验证工作，完成项目技术文档编写；
4.完成产品的FPGA技术维护与升级，并编写开发文档。

","任职要求：
1.具有FPGA红外/可见光图像处理算法经验者优先；
2.具有FPGA加ARM大系统调试经验；
3.具备较强的VHDL/Verilog语言代码编写、阅读和调试能力；
4.熟悉Xilinx/altera/国产公司的CPLD、FPGA等逻辑器件的使用，掌握常用功能电路与接口的实现方法；
5.精通C语言开发，熟练使用FPGA相关开发工具，相关仿真工具；
6.了解逻辑分析与时序约束分析和硬件时序分析基础知识，熟练使用示波器和相关工具；
7.具备良好的沟通能力和团队合作精神，有较强的学习能力，能承受较强工作压力的能力，有较强的责任心；
8.具备良好的文档编写能力和习惯，能够编写规范的概要和详细设计文档"
233,嵌入式软件工程师,逻辑工程师FPGA工程师,25-45k·20薪,成都-武侯区,3-5年-本科-逻辑设计-硬件设计,3-5年-本科-逻辑设计-硬件设计,国微电子,电子/半导体/集成电路-500-999人,成都-武侯区,电子/半导体/集成电路-500-999人,"岗位职责：
1、负责公司FPGA芯片的技术支持工作，为客户在使用我司FPGA器件时出现的各种问题提供技术支持；
2、根据市场需要，为客户提供定制化FPGA开发服务，如FPGA项目开发调试、某功能模块/IP开发调试等；
3、负责公司器件DEMO板、验证板和系统筛选板等板卡的FPGA开发调试工作；
4、配合销售，为客户提供技术交流、技术培训、技术方案讲解和FPGA产品演示等；
5、向技术部门提供合理化建议，甚至为整体产品的策划与销售政策的制定提供有力的决策支持。

","任职要求：
1、本科及以上学历，微电子、电子信息、通信工程等电子类相关专业；
2、3年以上FPGA研发或支持经验；
3、使用过ALTERA,XILINX或者LATTICE FPGA及软件,熟悉Verilog或者VHDL语言；
4、具有大规模电路逻辑设计经验和调试经验，能够解决复杂的时序问题尤佳；
5、熟悉FPGA底层架构，底层实现尤佳；
6、熟悉硬件电路设计和硬件调试；
7、具备良好的沟通能力、表达能力、协作能力和客户服务的意识"
234,嵌入式软件工程师,高级硬件研发工程师 —— FPGA,30-60k·15薪,上海-浦东新区,经验不限-统招本科-FPGA开发-硬件设计-逻辑设计-FPGA,经验不限-统招本科-FPGA开发-硬件设计-逻辑设计-FPGA,字节跳动,互联网-其他-10000人以上,上海-浦东新区,互联网-其他-10000人以上,"职责描述：
面向数据中心网络和存储等相关业务的FPGA加速系统设计和实现
1、根据需求，进行FPGA方案选型和设计；
2、负责FPGA逻辑设计、仿真和调试；
3、负责FPGA加速产品上线后的自动化运维；
4、协助板级硬件工程师设计、开发和调试FPGA板卡。

","任职要求：
1、熟悉主流厂商的FPGA芯片和工具，深入理解现代FPGA基本原理和架构；
2、精通SystemVerilog或Verilog语言，熟练掌握FPGA开发、验证和时序优化技巧；
3、有网络或存储硬件加速相关的项目经验；
4、聪明好学，积极主动，有自驱力。

加分项：
1、有智能网卡设计、开发、验证和运维经验；
2、熟悉FPGA常用的IO协议和相关控制器IP，如PCIe、DDR、Ethernet等。"
235,嵌入式软件工程师,FPGA软件工程师,15-25k,深圳,1-3年-本科-FPGA-VHDL-DSP-D语言,1-3年-本科-FPGA-VHDL-DSP-D语言,深圳市菲尼瑞斯科技有限公司,仪器仪表-50-99人,深圳,仪器仪表-50-99人,,
236,嵌入式软件工程师,FPGA工程师,35-50k,苏州,3-5年-统招本科-需要用过Zynq芯片的-FPGA医疗行业,3-5年-统招本科-需要用过Zynq芯片的-FPGA医疗行业,某苏州医疗器械公司,医疗器械-C轮-100-499人,苏州,医疗器械-C轮-100-499人,"
FPGA工程师（需要用过Zynq芯片的 上手快 ）
岗位职责：
1、负责项目中FPGA方案设计；
2、负责FPGA代码编写；
3、负责FPGA代码的仿真和调试；
4、负责控制时序，通信以及图像处理；
5、参与总体设计中逻辑设计部分的设计与资源评估；
6、负责各测试阶段中FPGA方面的测试和支持。
","任职要求：
1、通信、电子、计算机等相关专业，本科3年以上，硕士2年以上FPGA逻辑设计和调测经验；
2、熟悉Xilinx和Altera的FPGA芯片，有若干个大项目FPGA开发经验。精通Verilog或VHDL硬件语言；
3、熟练使用Zynq FPGA内部资源，包括PLL，RAM，DSP，以及各种IP CORE的使用；
4、分析并解决开发过程中的问题，精通FPGA的资源及时序优化；
5、具备良好的数字电路和模拟电路基础；
6、具有数字信号处理、图像处理算法或高速数据处理开发经验者优先；
7、具备较强的分析和解决问题能力，团队合作精神和良好的沟通技巧。"
237,嵌入式软件工程师,FPGA工程师,25-35k·13薪,成都,5-10年-统招本科-逻辑设计-软件设计-Aurora-VHDL-FPGA-ISE-Quartus-Vivado-Modelsim-Matlab,5-10年-统招本科-逻辑设计-软件设计-Aurora-VHDL-FPGA-ISE-Quartus-Vivado-Modelsim-Matlab,某成都电子/半导体/集成电路公司,电子/半导体/集成电路-不需要融资-50-99人,成都,电子/半导体/集成电路-不需要融资-50-99人,"工作职责：
1、参与系统需求分析、系统概要设计工作，负责FPGA逻辑概要设计及详细设计文档；
2、根据要求，设计、开发、调试、维护、管理符合功能、性能要求的产品FPGA逻辑设计； 3、参与解决各种逻辑设计技术问题，参与分析与FPGA逻辑设计相关的硬件板卡或系统的故障原因；
4、参与编写和评审FPGA逻辑设计规范，对其他FPGA设计进行评审； 为其他人员提供FPGA逻辑设计方面的技术支持，对所涉及项目提供技术培训。

","任职要求：
1、本科及以上学历，电子工程、信号处理、通信工程、数学等相关专业；
2、2年以上FPGA工作经验，有信号处理工作经验者优先；
3、电子、通信射频仪器仪表相关行业研发经验优先；
4、精通FPGA开发软件，熟悉信号处理，能使用示波器、逻辑分析仪等调试设备。
5、熟悉FPGA内部结构，掌握Verilog/VHDL程序设计语言若其它逻辑设计语言；
6、熟悉各种高速传输接口设计，如高速AD/DA 、JESD204B、DDR、PCIe、Ethernet、Aurora、SRIO等；
7、熟悉FPGA数字中频相关理论与实现，如DDC/DUC、调制解调、信号产生/分析;
8、熟练使用ISE、vivado、quartus、modelsim、matlab等软件。"
238,嵌入式软件工程师,FPGA培训老师,15-25k,天津,3-5年-本科-FPGA开发-Xilinx-VHDL-FPGA-Vivado-C语言-Verilog,3-5年-本科-FPGA开发-Xilinx-VHDL-FPGA-Vivado-C语言-Verilog,某天津电子/半导体/集成电路公司,电子/半导体/集成电路-天使轮-50-99人,天津,电子/半导体/集成电路-天使轮-50-99人,,
239,嵌入式软件工程师,FPGA开发工程师,10-20k·13薪,无锡-新吴区,1-3年-本科-硬件设计,1-3年-本科-硬件设计,无锡鉴微华芯科技有限公司,电子/半导体/集成电路-1-49人,无锡-新吴区,电子/半导体/集成电路-1-49人,"岗位职责：  1、负责总体方案中FPGA部分的方案设计，保证设计方案的完整准确；2、FPGA应用电路设计及调试； 3、FPGA固件软件系统搭建及固件开发；4、 负责FPGA模块测试，系统测试，并与硬件设计人员一起定位解决测试问题；5、相关文档编写及客户支持。

","任职要求： 1、图像处理、微电子、电子信息与通信技术等相关专业，本科以上，硕士优先；2、2年以上工作经验；3、熟悉FPGA开发流程，FPGA芯片架构； 4、熟悉FPGA固件开发及测试调试方法；5、期望有基于FPGA图像处理开发经验； 6、期望有国产FPGA开发经验；7、工作认真负责，有良好的职业道德，较高的忠诚度，能够保守单位秘密。
"
240,嵌入式软件工程师,FPGA开发工程师,20-35k,上海,1-3年-本科-FPGA开发-硬件设计-软件设计-STM32-单片机-ALTERA-Clcyone IV,1-3年-本科-FPGA开发-硬件设计-软件设计-STM32-单片机-ALTERA-Clcyone IV,某上海电气机械/器材公司,电气机械/器材-融资未公开-1-49人,上海,电气机械/器材-融资未公开-1-49人,"1、与项目负责人共同确定产品的需求、整体方案；
2、负责FPGA程序的编写、算法的设计仿真、FPGA调试；
3、完成所负责产品的设计文档和测试文档的编写；
4、验证产品的可靠性和稳定性等性能。
5、精通ALTERA的Clcyone IV的开发。对国产FPGA具有一定的了解.
6、能完成FPGA相关部分电路的原理图绘制，
7、具有很强的动手能力，能对FPGA相关电路故障进行修理。
8、优先录用熟悉STM32系列单片机。

","任职要求：
1、精通FPGA开发语言，精通FPGA开发环境，有丰富的FPGA开发经验。
2、熟悉软件开发过程，对软件工程有深入的理解；
3、电子、计算机、自动化或相关专业本科及以上学历；
4、熟悉模拟数字电路设计，具有良好的电子相关知识基础；
5、具有3年以上相关工作经验；良好的英文阅读能力；
6、了解FPGA与单片机的接口如UART,SPI,并口等；
7、数字逻辑电路和模拟电路基础良好，具有较强的电路分析能力；"
241,嵌入式软件工程师,FPGA工程师,15-30k·13薪,苏州-工业园区,3-5年-本科-FPGA开发-USB-LVDS-IIC-SPI-UART-DDR-FPGA,3-5年-本科-FPGA开发-USB-LVDS-IIC-SPI-UART-DDR-FPGA,以诺康医疗,医疗器械-500-999人,苏州-工业园区,医疗器械-500-999人,"岗位职责：
1、负责项目 FPGA 代码的编写、调试、验证;
2、与项目经理、硬件主管沟通了解项目需求，确定FPGA模块的具体功能需求；
3、根据 FPGA模块功能需求，合理设计 FPGA 框架，并实现代码编写、测试、仿真验证；
4、协同硬件、软件工程师进行整机调试；
5、编写相关的 FPGA设计文档、调试记录与报告；
6、整理相关的 FPGA 功能模块，实现公司技术平台内共享。

","岗位要求：
1、 全日制本科以上学历，电子/通信/自动化/仪器仪表/信号处理类专业；
2、具有3年以上专职的 FPGA设计经验；
3、具有图像系统构架或图像采集预处理相关工作经验者更佳；
4、熟悉matlab或opencv 图像仿真平台者更佳；
5、扎实的模电、数电基础知识及数学基础扎实,孰悉各类算法的 FPGA 实现；
6、熟练掌握 verilog，熟悉altera/XIILNX 等厂家的产品以及 IP 核；
7、熟悉各类总线(DDR、SPI、UART、I2C、LVDS、USB 等)协议；
8、掌握 FPGA 资源及时序优化，熟练应用数字电路仿真测试工具。"
242,嵌入式软件工程师,高级研发设计（直流继电器）,15-25k·14薪,西安-高新区,5-10年-统招本科-直流继电器,5-10年-统招本科-直流继电器,中熔电气,仪器仪表-创业板上市-500-999人,西安-高新区,仪器仪表-创业板上市-500-999人,"岗位职责：
1.参与设计产品、包括结构性能，失效分析，开发过程管理；
2.参与产品相关设计仿真分析、产品改进、测试、应用分析；
3.产品的工艺、制造设计。
","任职要求：
1.有专业技术背景，具有结构设计、材料强度、基础电气、电器设计相关知识；
2.熟悉直流继电器等直流电器相关设计；
3.熟悉 PDU/BDU集成设计；
4.了解电路保护、控制、检测的应用及原理；
5.认真负责，有设计开发能力；
6.熟悉办公自动化软件、分析软件、二维、三维制图。
"
243,嵌入式软件工程师,研发工程师（战略研发）,15-30k·14薪,西安-高新区,10年以上-统招本科,10年以上-统招本科,中熔电气,仪器仪表-创业板上市-500-999人,西安-高新区,仪器仪表-创业板上市-500-999人,"岗位职责：

1.参与设计产品、包括结构性能，失效分析，开发过程管理；
2.参与产品相关设计仿真分析、产品改进、测试、应用分析；
3.产品的工艺、制造设计。

","任职要求：

1.电气/机械类专业本科及以上学历；
2.具有专业技术背景，具备结构设计、材料强度、基础电气、电器设备设计相关知识；
3.具有开关、继电器、断路器等电器设备的设计经验；
4.具有电气产品相关结构设计开发能力；
5.了解电路保护、控制、检测的应用及原理；
6.熟悉办公自动化软件、分析软件、二维、三维制图；
7.认真负责，较强的内驱力。"
244,嵌入式软件工程师,智能驾驶高级仿真测试工程师,20-30k·15薪,北京-大兴区,5-10年-硕士-试验测试-仿真分析-系统开发-智能驾驶-传感器-车架系统-车联网-dSPACE-Pro/E,5-10年-硕士-试验测试-仿真分析-系统开发-智能驾驶-传感器-车架系统-车联网-dSPACE-Pro/E,国汽智联,人工智能-战略投资-100-499人,北京-大兴区,人工智能-战略投资-100-499人,"岗位职责：
1、负责X-in-the-loop仿真平台规划和建设，搭建满足智能网联仿真测试要求的HIL/VIL集成测试环境；
2、负责各类传感器模型和虚拟场景的建模与仿真、开发及优化车辆动力学模型、开发仿真测试接口；
3、基于测试需求设计测试用例，搭建自动驾驶仿真测试场景，并对测试结果进行处理分析及评价；
4、负责跟踪最新测试方法、流程和法规，制定仿真测试规范，团体标准建设并协助该领域的仿真方法能力建设；
5、负责仿真平台技术售前及项目管理。

","任职要求：
1、汽车/车辆工程/自动化/测控/通信/计算机及相关专业研究生及以上学历，具备智能驾驶系统开发及仿真测试经验3年以上；
2、熟悉智能网联车辆系统整体架构，了解智驾算法；
3、有仿真测试相关工作经验，有ADAS/AD开发测试经验者优先；
4、具有良好的沟通表达能力、自我驱动能力、思维逻辑清晰、较强的动手能力和团队协作能力；
5、集成测试、系统测试以及常见测试流程有深入理解。
6、熟练使用相关系统和工具，如Linux、C++、Python、Matlab、Simulink等软件工具，具备软件接口二次开发能力；
7、熟练使用CarMaker/PreSCAN/VTD/Carsim等某款商用仿真测试软件，dSPACE/IPG/NI/Vector 某款HIL测试工具链等，具备仿真测试工具链开发经验或仿真测试（MIL，SIL，HIL，DIL，VIL等）经验。
"
245,嵌入式软件工程师,外企工作氛围 智能驾驶仿真测试工程师,25-50k·16薪,北京-大兴区,3-5年-统招本科-HIL测试-测试开发-ESD测试-集成测试-芯片测试-自动化测试-信号质量测试,3-5年-统招本科-HIL测试-测试开发-ESD测试-集成测试-芯片测试-自动化测试-信号质量测试,某北京大型整车制造公司,整车制造-500-999人,北京-大兴区,整车制造-500-999人,,
246,嵌入式软件工程师,智能驾驶仿真测试工程师,25-45k,北京-朝阳区,经验不限-学历不限,经验不限-学历不限,集度,人工智能-1000-2000人,北京-朝阳区,人工智能-1000-2000人,,
247,嵌入式软件工程师,智能驾驶仿真测试工程师,20-45k·16薪,北京-朝阳区,1-3年-统招本科-自动化测试-测试开发-Python-Shell-汽车领域,1-3年-统招本科-自动化测试-测试开发-Python-Shell-汽车领域,集度,整车制造-1000-2000人,北京-朝阳区,整车制造-1000-2000人,,
248,嵌入式软件工程师,智能驾驶仿真测试,25-50k·15薪,北京,5-10年-统招本科-HIL测试-测试开发-ESD测试-集成测试-自动化测试-信号质量测试,5-10年-统招本科-HIL测试-测试开发-ESD测试-集成测试-自动化测试-信号质量测试,某国内大型汽车公司,整车制造-D轮及以上-5000-10000人,北京,整车制造-D轮及以上-5000-10000人,,
249,嵌入式软件工程师,智能驾驶仿真测试工程师,35-65k·15薪,北京,5-10年-统招本科,5-10年-统招本科,某上海大型计算机软件公司,计算机软件-5000-10000人,北京,计算机软件-5000-10000人,,
250,嵌入式软件工程师,智能驾驶仿真测试工程师,30-60k·16薪,北京,3-5年-统招本科-ADAS-乘用车-VTD-CAN总线-车载以太网-Linux-C++-python-Carsim,3-5年-统招本科-ADAS-乘用车-VTD-CAN总线-车载以太网-Linux-C++-python-Carsim,某上海大型整车制造公司,整车制造-A轮-1000-2000人,北京,整车制造-A轮-1000-2000人,,
251,嵌入式软件工程师,自动驾驶仿真测试工程师,20-40k·14薪,上海-闵行区,经验不限-本科-自动驾驶-SIL-HIL-仿真测试-车辆动力学-传感器-场景-VTD-C++-Carsim,经验不限-本科-自动驾驶-SIL-HIL-仿真测试-车辆动力学-传感器-场景-VTD-C++-Carsim,云骥智行,整车制造-天使轮-100-499人,上海-闵行区,整车制造-天使轮-100-499人,"工作内容：
1. 搭建自动驾驶系统仿真测试平台，MIL/SIL/HIL/DIL等；
2. 搭建仿真测试场景库，如交通环境、交通流、天气等，以及场景泛化和场景自动生成；
3. 搭建传感器模型、车辆动力学模型、驾驶员模型等，编写仿真测试用例，完成相关项目的仿真测试任务；
4. 开发相关模块的测试接口工具链，编写自动化测试脚本，开发仿真数据的自动化处理及自动化生成报告工具；
5. 构建自动驾驶仿真测试相关评价指标和方法体系，支持测试技术的迭代优化，支持自动驾驶产品量产的落地及应用。

","任职资格：
1. 本科及以上学历，计算机、电子电气、车辆工程、机械工程及自动化等相关专业，3~5年以上自动驾驶/ADAS/OEM/Tier 1知名企业工作经验；
2. 熟悉自动驾驶仿真测试相关技术和国内外法规标准，有自动驾驶仿真测试（MIL/SIL/HIL/DIL）经验优先；
3. 熟悉Linux操作系统，能够使用C/C++/Python进行自动化测试接口及数据处理等工具链开发； 
4. 熟悉自动驾驶相关感知、决策控制及执行系统技术和原理，熟悉车辆动力学和控制理论等，熟悉CAN及以太网通信等；
5. 熟悉dspace/NI/Vector等测试工具链，熟悉自动驾驶仿真测试相关软件，有VTD/Prescan/Carla/CarSim/Carmaker/Simulink等使用经验优先；
6. 具备较强的自学能力和良好的沟通及团队协作能力。"
252,嵌入式软件工程师,自动驾驶仿真测试工程师,15-25k·13薪,武汉-江夏区,3-5年-本科-集成测试-自动化测试-系统测试-性能测试-回归测试-Matlab-Python-C语言,3-5年-本科-集成测试-自动化测试-系统测试-性能测试-回归测试-Matlab-Python-C语言,光庭信息,IT服务-1000-2000人,武汉-江夏区,IT服务-1000-2000人,,"岗位要求：
1.熟悉自动驾驶系统整体架构、工作原理、感知以及决策控制方法； 
2.熟悉自动驾驶相关测试标准法规；
3.熟练使用相关工具，如Prescan、dSpace、Matlab、Simulink、Carsim、VTD等； 
4.熟悉汽车电子开发标准和流程，有能力制定产品开发各个阶段的测试计划者优先； 
5.能够编写规范的测试用例，搭建仿真测试环境，具备CPython开发及调试能力者优先； 
6.具有良好的沟通与表达能力、思维逻辑清晰、较强的动手能力及文档规范编写能力； 
7.3年以上测试工作经验，对单元测试、集成测试、系统测试有深入理解，有仿真测试、ADAS测试经验者优先。

工作职责：
1. 负责自动驾驶仿真测试（功能测试、集成测试、性能测试、验收测试、回归测试等），能带团队； 
2. 按照测试需求，制定测试计划、测试方案、编写测试用例，执行测试并收集测试数据，输出测试报告； 
3. 负责制定仿真测试流程，传感器模拟、虚拟场景生成等仿真相关工作； 
4. 分析自动驾驶系统测试问题，建立相应的仿真测试场景，进行回归测试； 
5. 开发合适的测试工具或自动化解决方案，提高测试效率； 
6. 搭建自动驾驶仿真测试平台； 
7. 跟踪了解最新的测试方法、流程和法规。"
253,嵌入式软件工程师,自动驾驶仿真测试高级工程师,15-22k·13薪,武汉-江夏区,3-5年-统招本科-试验测试-设计开发-智能驾驶-传感器,3-5年-统招本科-试验测试-设计开发-智能驾驶-传感器,光庭信息,IT服务-1000-2000人,武汉-江夏区,IT服务-1000-2000人,,"岗位要求：
1.熟悉自动驾驶系统整体架构、工作原理、感知以及决策控制方法；
2.熟悉自动驾驶相关测试标准法规；
3.熟练使用相关工具，如Prescan、dSpace、Matlab、Simulink、Carsim、VTD等；
4.熟悉汽车电子开发标准和流程，有能力制定产品开发各个阶段的测试计划者优先；
5.能够编写规范的测试用例，搭建仿真测试环境，具备CPython开发及调试能力者优先；
6.具有良好的沟通与表达能力、思维逻辑清晰、较强的动手能力及文档规范编写能力；
7.5年以上测试工作经验，对单元测试、集成测试、系统测试有深入理解，有仿真测试、
ADAS测试经验者优先。
工作职责：
1.负责自动驾驶仿真测试（功能测试、集成测试、性能测试、验收测试、回归测试等），
能带团队；
2.按照测试需求，制定测试计划、测试方案、编写测试用例，执行测试并收集测试数据，
输出测试报告；
3.负责制定仿真测试流程，传感器模拟、虚拟场景生成等仿真相关工作；
4.分析自动驾驶系统测试问题，建立相应的仿真测试场景，进行回归测试；
5.开发合适的测试工具或自动化解决方案，提高测试效率；
6.搭建自动驾驶仿真测试平台；
7.跟踪了解最新的测试方法、流程和法规。"
254,嵌入式软件工程师,仿真测试工程师,7-14k,芜湖-鸠江区,3-5年-统招本科-HIL测试-集成测试-系统测试-回归测试-功能测试-性能测试,3-5年-统招本科-HIL测试-集成测试-系统测试-回归测试-功能测试-性能测试,奇瑞汽车,整车制造-10000人以上,芜湖-鸠江区,整车制造-10000人以上,,
